datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
8/24/2019,13.84,6.02,3,24.6,9,0,0,5.5,2019,8,276,Saturday
8/25/2019,3,3.35,2,17,4,0,3,0,2019,8,276,Sunday
8/26/2019,2.67,2.373,3,18,11,0,3,3,2019,8,276,Monday
8/27/2019,2.34,2.01,3,21,3,0,0,5,2019,8,276,Tuesday
8/28/2019,3.33,1.427,5,10,6,1,0,2,2019,8,276,Wednesday
8/29/2019,9,1.68,5,17.4,9,1,1,2,2019,8,276,Thursday
8/30/2019,6.34,1.056,2,19,3,0,2,5.1,2019,8,276,Friday
8/31/2019,4.68,3.936,2,15,5,1,4,6,2019,8,276,Saturday
9/1/2019,2,4.36,5,17,8.2,1,5,4,2019,9,276,Sunday
9/2/2019,5.33,2.087,2.5,18,7,0,1,9,2019,9,276,Monday
9/3/2019,9.36,2.35,3.1,12.125,8,3,1,2,2019,9,276,Tuesday
9/4/2019,2,0.373,2.15,29.23,7,0,3,3,2019,9,276,Wednesday
9/5/2019,7,9.53,2,14,1,0,1,8,2019,9,276,Thursday
9/6/2019,1.68,2.67,1,28.4,7,0,0,1.5,2019,9,276,Friday
9/7/2019,8.33,3.67,2,27,14,3,6,2,2019,9,276,Saturday
9/8/2019,7.01,6.087,3,26,7,0,3,3,2019,9,276,Sunday
9/9/2019,1.18,2.124,3,26,4,3,5,2,2019,9,276,Monday
9/10/2019,8.66,6.68,4.2,22,17,0,1,1,2019,9,276,Tuesday
9/11/2019,2.67,5.076,3,42,5,0,5,2.5,2019,9,276,Wednesday
9/12/2019,2.33,1.34,2,21.975,11.2,0,10,4,2019,9,276,Thursday
9/13/2019,6.34,3.35,2,17,12,2,5,5,2019,9,276,Friday
9/14/2019,8.99,6.397,3.45,24,12,0,2,10,2019,9,276,Saturday
9/15/2019,5.34,6.01,2,25.4,6,0,2,6,2019,9,276,Sunday
9/16/2019,9.33,2.316,3,22,5,1,0,2,2019,9,276,Monday
9/17/2019,4.5,3.007,6.5,19.2,8.2,0,6,2,2019,9,276,Tuesday
9/18/2019,6.33,4.33,7,22,4,0,2,2,2019,9,276,Wednesday
9/19/2019,7.33,3.34,3,33,5,2,3,4,2019,9,276,Thursday
9/20/2019,5.34,3.383,2,51.3,3,0,1,3,2019,9,276,Friday
9/21/2019,10.68,5.68,1,44.25,3,0,6,4,2019,9,276,Saturday
9/22/2019,3.33,3.34,1.9,56.5,3,0,8,4,2019,9,276,Sunday
9/23/2019,5.34,4.549,3.3,55,6,0,1,4,2019,9,276,Monday
9/24/2019,2,1.34,6,61.3,12,0,1,6,2019,9,276,Tuesday
9/25/2019,6,3.67,4.2,32.5,14,1,1.416666667,4,2019,9,276,Wednesday
9/26/2019,5.5,3.033,2,31,13,0,31,0,2019,9,276,Thursday
9/27/2019,4.66,4.359,4,41.1,4,0,2,4,2019,9,276,Friday
9/28/2019,7,1.68,4.1,48,6.2,0,1,3,2019,9,276,Saturday
9/29/2019,3.51,3.867,3,67.8,6,0,3,2.1,2019,9,276,Sunday
9/30/2019,2,1.439,2.1,49.4,9,0,5,2,2019,9,276,Monday
10/1/2019,11.34,2.406,0.1,47,15,4,17,1.5,2019,10,276,Tuesday
10/2/2019,5.18,3.274,2.8,30.2,9,1,0,1.1,2019,10,276,Wednesday
10/3/2019,5,3,4,40.4,10,0,2,2,2019,10,276,Thursday
10/4/2019,7.34,5.683,2.25,22.45,13,0,1,1,2019,10,276,Friday
10/5/2019,3.84,5.01,6,25.4,7,0,0,0.33,2019,10,276,Saturday
10/6/2019,4,11.69,2,34.6,6,0,5,4.2,2019,10,276,Sunday
10/7/2019,7.34,4.507,3,50.8,6,0,10,1,2019,10,276,Monday
10/8/2019,0.33,1.73,0.5,44.3,20,2,2,0,2019,10,190,Tuesday
